#======== CAESAR RESULTS ======
# This ascii file contains source islands (or blobs) found by CAESAR.
# Source parameters are described in the header below.
# NB: Fitted components, if available, are reported in a different ascii file. 
#     We include here the total fitted flux density summed over all components.
#
# ---- HEADER ----
# name - Source name assigned by finder
# iauName - Source name in IAU notation
# npix - Number of pixels in source
# nComponents - Number of fitted components (=0 if fit not performed or failed)
# nNestedSources - Number of nested sources detected
# x - Source centroid in image coordinates along x axis 
# y - Source centroid in image coordinates along y axis 
# x_w - Source centroid in image coordinates along x axis, weighted by pixel fluxes 
# y_w - Source centroid in image coordinates along y axis, weighted by pixel fluxes 
# x_wcs - Source centroid in selected WCS coordinate (deg) along x axis
# y_wcs - Source centroid in selected WCS coordinate (deg) along y axis
# x_w_wcs - Source centroid in selected selected WCS coordinate (deg) along x axis, weighted by pixel fluxes
# y_w_wcs - Source centroid in selected selected WCS coordinate (deg) along y axis, weighted by pixel fluxes
# xmin - Source minimum pixel image coordinate along x axis
# xmax - Source maximum pixel image coordinate along x axis
# ymin - Source minimum pixel image coordinate along y axis
# ymax - Source maximum pixel image coordinate along y axis
# xmin_wcs - Source minimum pixel WCS coordinate (deg) along x axis
# xmax_wcs - Source maximum pixel WCS coordinate (deg) along x axis
# ymin_wcs - Source minimum pixel WCS coordinate (deg) along y axis
# ymax_wcs - Source maximum pixel WCS coordinate (deg) along y axis
# nu - Spectral axis value present in image header. If frequency it is given in GHz units.
# Stot - Sum of source pixel brightness in Jy/beam units.
# Smax - Maximum source pixel flux in Jy/beam units.
# S - Fitted source flux density in Jy units
# SErr - Fitted source flux density error in Jy units
# beamArea - Number of pixels in beam. Used to convert flux parameters from Jy/beam to Jy/pixel (e.g. Jy/pixel=Jy/beam/beamarea).
# bkgSum - Background estimator summed over all source pixels (in Jy/beam).
# rmsSum - Noise (rms) estimator summed over all source pixels (in Jy/beam).
# morphId - Source morphology tag (eUnknownMorph=0, eCompact=1, ePointLike=2, eExtended=3, eCompactPlusExtended=4, eDiffuse=5)
# sourcenessId - Sourceness flag (eReal=1, eCandidate=2, eFake=3)
# isGoodSource - Bool flag indicating if source was tagged as good (true) or bad (false) in the finding process
# sourceNestedLevel - Source nested level (0=mother source,1=nested source,...)
# ---------------
#
# name	iauName	npix	nComponents	nNestedSources	x	y	x_w	y_w	x_wcs(deg)	y_wcs(deg)	x_w_wcs(deg)	y_w_wcs(deg)	xmin	xmax	ymin	ymax	xmin_wcs(deg)	xmax_wcs(deg)	ymin_wcs(deg)	ymax_wcs(deg)	nu(GHz)	Stot(Jy/beam)	Smax(Jy/beam)	S(Jy)	Serr(Jy)	beamArea	bkgSum(Jy/beam)	rmsSum(Jy/beam)	morphId	sourcenessId	isGoodSource	sourceNestedLevel	
S1638	J231419.147-081112.29	1297	0	0	4300.94	7871	4300.41	7876.6	348.57978	-8.1867472	348.57992	-8.1852092	4281	4322	7850	7892	348.58533	348.57392	-8.1924996	-8.1809939	0	-0.033435965	0.0011374357	0	0	79.632425	-0.031582248	0.65760574	1	2	1	0
S1639	J231405.056-080855.40	77	0	0	4512.14	8009.99	4512.14	8009.96	348.52107	-8.1487224	348.52107	-8.1487288	4507	4517	8006	8014	348.5225	348.51971	-8.1498139	-8.1476235	0	0.21936508	0.0045118383	0	0	79.632425	-0.0020627604	0.03126601	2	2	1	0
S1640	J231400.343-080643.33	206	0	0	4582.57	8143.74	4582.49	8143.55	348.50143	-8.1120348	348.50145	-8.1120875	4575	4590	8136	8151	348.50354	348.49936	-8.114155	-8.1100453	0	1.5167569	0.019938638	0	0	79.632425	-0.004877611	0.079967171	2	2	1	0
S1641	J231354.075-081316.87	390	0	0	4677.65	7745.95	4677.66	7746.05	348.47531	-8.2213541	348.47531	-8.221325	4667	4689	7735	7756	348.47828	348.47216	-8.2243543	-8.2186009	0	24.088748	0.30017906	0	0	79.632425	-0.0098546648	0.20068695	1	2	1	0
S1642	J231345.044-081113.55	1297	0	0	4812.94	7871	4859.67	7858.6	348.43769	-8.1870961	348.42473	-8.1905295	4793	4834	7850	7892	348.44323	348.43183	-8.1928504	-8.1813407	0	-0.018383307	0.0010450891	0	0	79.632425	-0.032251339	0.58387095	1	2	1	0
S1643	J231332.086-081040.74	255	0	0	5007.43	7904.62	5007.5	7904.63	348.38369	-8.1779821	348.38367	-8.1779774	4999	5016	7896	7913	348.38603	348.38131	-8.1803434	-8.1756844	0	3.3176252	0.042422686	0	0	79.632425	-0.0052215856	0.11545429	1	2	1	0
S1644	J231326.717-080817.38	89	0	0	5087.72	8049.78	5087.75	8049.77	348.36132	-8.1381602	348.36131	-8.1381621	5083	5092	8045	8055	348.36263	348.36013	-8.139469	-8.1367277	0	0.26847858	0.0048395675	0	0	79.632425	-0.0022818906	0.037453607	2	2	1	0
S1645	J231353.586-080704.30	281	0	0	4684.09	8122.78	4684.04	8122.91	348.47327	-8.1178599	348.47329	-8.1178235	4674	4694	8114	8131	348.47608	348.47052	-8.1202636	-8.1156076	0	3.7020469	0.046544991	0	0	79.632425	-0.0046548452	0.11063023	1	2	1	0
S1646	J231251.177-081344.16	71	0	0	5621.99	7720.31	5621.98	7720.31	348.21324	-8.2289346	348.21324	-8.2289336	5617	5626	7716	7725	348.21462	348.21212	-8.230116	-8.2276484	0	0.18072848	0.0038457259	0	0	79.632425	-0.001832992	0.027493176	2	2	1	0
S1647	J231312.193-081208.72	271	0	0	5306.28	7816.25	5306.13	7816.34	348.30081	-8.2024232	348.30085	-8.2023984	5297	5315	7807	7825	348.30339	348.29838	-8.204958	-8.2000239	0	3.5113931	0.044470072	0	0	79.632425	-0.0072850002	0.10175729	1	2	1	0
S1648	J231310.943-081114.62	1297	0	0	5324.94	7871	5318.35	7866.41	348.2956	-8.1873958	348.29743	-8.1886529	5305	5346	7850	7892	348.30114	348.28974	-8.193152	-8.1816384	0	-0.059663917	0.0008856873	0	0	79.632425	-0.028787451	0.51009703	1	2	1	0
S1649	J231306.783-080902.74	169	0	0	5387.14	8004.5	5387.05	8004.62	348.27826	-8.150762	348.27829	-8.1507277	5379	5394	7998	8011	348.28053	348.27636	-8.1525422	-8.1489795	0	0.7090634	0.0095609846	0	0	79.632425	-0.0052815119	0.061092404	2	2	1	0
S1650	J231236.843-081115.53	1297	0	0	5836.94	7871	5819.7	7872.01	348.15351	-8.1876464	348.15829	-8.1873603	5817	5858	7850	7892	348.15905	348.14766	-8.1934045	-8.181887	0	-0.027002715	0.001265752	0	0	79.632425	-0.030429597	0.53005322	1	2	1	0
S1651	J231232.918-080743.97	126	0	0	5895.53	8085.05	5895.43	8085.05	348.13716	-8.1288812	348.13719	-8.1288818	5889	5902	8079	8091	348.13897	348.13536	-8.1305394	-8.1272491	0	0.39994912	0.0061385185	0	0	79.632425	-0.0021294855	0.044516245	2	2	1	0
S1652	J231202.559-081118.70	1483	0	0	6351.71	7868.52	6371.2	7851.52	348.01066	-8.1885291	348.00526	-8.1932063	6329	6378	7844	7892	348.01697	348.00336	-8.1952558	-8.1820891	0	0.99614092	0.014132631	0	0	79.632425	-0.037966086	0.45374246	1	2	1	0
S1653	J231212.994-081136.91	51	0	0	6195.06	7849.9	6195.04	7849.95	348.05414	-8.1935864	348.05415	-8.1935745	6192	6198	7846	7854	348.05499	348.05332	-8.1946569	-8.1924619	0	0.073109644	0.0018601284	0	0	79.632425	-0.0019904867	0.014361272	2	2	1	0
S1654	J231209.953-080901.43	279	0	0	6240.51	8007.21	6240.6	8007.19	348.04147	-8.1503968	348.04144	-8.1504033	6231	6250	7998	8016	348.04411	348.03883	-8.1529233	-8.1479865	0	3.5216588	0.045054115	0	0	79.632425	-0.0051708982	0.090002438	1	2	1	0
S1655	J231146.342-080832.81	278	0	0	6595.03	8036.58	6595.25	8036.48	347.94309	-8.1424477	347.94303	-8.1424752	6585	6604	8028	8045	347.94588	347.9406	-8.144802	-8.1401385	0	3.1382164	0.039605293	0	0	79.632425	-0.0053304431	0.093722195	1	2	1	0
S1656	J231153.974-080815.84	269	0	0	6480.4	8053.62	6480.28	8053.47	347.97489	-8.1377325	347.97493	-8.1377729	6471	6489	8045	8063	347.9775	347.9725	-8.1400972	-8.1351592	0	2.8548219	0.036180973	0	0	79.632425	-0.0055561289	0.087495138	1	2	1	0
S1657	J231128.645-081116.80	1297	0	0	6860.94	7871	6842.37	7850.1	347.86935	-8.1880001	347.87451	-8.1937342	6841	6882	7850	7892	347.87489	347.8635	-8.1937621	-8.1822367	0	0.02757778	0.00092694809	0	0	79.632425	-0.040239101	0.47136196	1	2	1	0
S1658	J231056.831-081357.73	208	0	0	7338.74	7708.6	7338.72	7708.53	347.7368	-8.2327027	347.7368	-8.2327205	7331	7347	7701	7716	347.73895	347.7345	-8.2347878	-8.2306705	0	1.3000779	0.017584512	0	0	79.632425	-0.0045874889	0.062016782	2	2	1	0
S1659	J231054.547-081117.17	1297	0	0	7372.94	7871	7308.71	7883.77	347.72728	-8.1881033	347.7451	-8.1845856	7353	7394	7850	7892	347.73282	347.72143	-8.1938672	-8.1823378	0	-0.013653923	0.00097786693	0	0	79.632425	-0.036223968	0.38924865	1	2	1	0
S1660	J231030.861-081227.22	179	0	0	7728.63	7800.31	7728.78	7800.29	347.62859	-8.2075616	347.62854	-8.2075672	7721	7736	7793	7807	347.6307	347.62654	-8.2095679	-8.205724	0	0.66949647	0.0090920683	0	0	79.632425	-0.004302431	0.049587111	2	2	1	0
S1661	J231020.449-081117.37	1297	0	0	7884.94	7871	7896.33	7883.8	347.58521	-8.1881573	347.58204	-8.1846417	7865	7906	7850	7892	347.59074	347.57936	-8.1939231	-8.1823898	0	-0.053377289	0.00053258194	0	0	79.632425	-0.040231014	0.36548669	1	2	1	0
S1662	J231022.612-080813.44	302	0	0	7852.42	8057.01	7852.31	8056.97	347.59422	-8.1370662	347.59425	-8.1370764	7843	7862	8048	8066	347.59683	347.59156	-8.1395394	-8.1345967	0	4.242116	0.054059494	0	0	79.632425	-0.0052322099	0.085653042	1	2	1	0
S1663	J231026.094-080742.16	194	0	0	7800.12	8088.62	7800.01	8088.5	347.60872	-8.1283788	347.60876	-8.1284133	7792	7808	8082	8095	347.61098	347.60654	-8.1301974	-8.126628	0	0.87791868	0.011714701	0	0	79.632425	-0.0036453497	0.053997292	2	2	1	0
S1664	J231002.643-080659.50	106	0	0	8152.3	8131.82	8152.28	8131.7	347.51101	-8.1165286	347.51102	-8.1165618	8147	8158	8127	8137	347.51248	347.50943	-8.1178526	-8.1151061	0	0.36783526	0.0062370123	0	0	79.632425	-0.0016838568	0.042159773	2	2	1	0
S1665	J231008.907-080633.03	244	0	0	8058.23	8158.59	8058.43	8158.83	347.53711	-8.1091746	347.53706	-8.109109	8049	8067	8150	8166	347.53967	347.53468	-8.1115337	-8.1071396	0	2.6769702	0.035193004	0	0	79.632425	-0.0061515543	0.087356453	1	2	1	0
S1666	J230934.747-081201.65	167	0	0	8571.19	7826.19	8571.14	7826.21	347.39478	-8.2004589	347.39479	-8.2004547	8565	8578	7819	7833	347.39649	347.39289	-8.2024345	-8.1985884	0	0.75725498	0.01100104	0	0	79.632425	-0.003212639	0.050559194	2	2	1	0
S1667	J230949.643-081148.19	27	0	0	8347.52	7839.85	8347.51	7839.85	347.45684	-8.1967182	347.45685	-8.196718	8346	8349	7836	7843	347.45727	347.45643	-8.1977761	-8.1958534	0	0.046207316	0.0019082801	0	0	79.632425	-0.00086180991	0.010452695	2	2	1	0
S1668	J230946.352-081117.38	1297	0	0	8396.94	7871	8386.57	7873.51	347.44313	-8.1881622	347.44601	-8.187471	8377	8418	7850	7892	347.44866	347.43729	-8.1939299	-8.1823927	0	-0.064629267	0.0011830094	0	0	79.632425	-0.056403736	0.53438736	1	2	1	0
S1669	J230935.740-080845.58	256	0	0	8556.32	8024.5	8556.24	8024.53	347.39892	-8.1459939	347.39894	-8.1459852	8547	8565	8016	8033	347.4015	347.39651	-8.148328	-8.1436576	0	2.5160673	0.032208897	0	0	79.632425	-0.0065933034	0.086035226	1	2	1	0
S1670	J230949.378-080824.53	418	0	0	8351.51	8045.82	8351.39	8045.87	347.45574	-8.140147	347.45578	-8.1401332	8340	8363	8035	8057	347.45894	347.45256	-8.1431193	-8.1370761	0	31.863459	0.39528018	0	0	79.632425	-0.010658475	0.21398232	1	2	1	0
S1671	J230945.519-080715.16	72	0	0	8409.47	8115.97	8409.42	8115.94	347.43966	-8.1208772	347.43968	-8.1208862	8405	8414	8112	8120	347.44091	347.43841	-8.1219684	-8.1197708	0	0.20352411	0.004072614	0	0	79.632425	-0.0014426477	0.034422052	2	2	1	0
S1672	J230919.630-081329.56	214	0	0	8798.12	7737.21	8798.16	7737.26	347.33179	-8.2248787	347.33178	-8.2248625	8790	8806	7730	7745	347.33405	347.32961	-8.2268587	-8.222737	0	1.704449	0.023348248	0	0	79.632425	-0.0059637505	0.06878856	2	2	1	0
S1673	J230912.254-081117.22	1297	0	0	8908.94	7871	8895.41	7870.4	347.30106	-8.188118	347.30481	-8.1882848	8889	8930	7850	7892	347.30659	347.29522	-8.1938876	-8.1823464	0	0.063519955	0.00062229065	0	0	79.632425	-0.040951443	0.39796232	1	2	1	0
S1674	J230914.320-080722.01	263	0	0	8878.03	8108.89	8878.13	8108.92	347.30967	-8.1227818	347.30964	-8.122775	8869	8887	8100	8118	347.31217	347.30718	-8.1252256	-8.1202794	0	2.6229872	0.033765599	0	0	79.632425	-0.0038926865	0.086437513	1	2	1	0
S1675	J230912.237-080713.82	238	0	0	8909.32	8117.17	8909.25	8117.13	347.30099	-8.120505	347.30101	-8.1205146	8901	8918	8109	8126	347.30329	347.29858	-8.1227495	-8.1180781	0	1.9742124	0.025575006	0	0	79.632425	-0.0023701004	0.079506397	2	2	1	0
S1676	J230838.156-081116.89	1297	0	0	9420.94	7871	9413.75	7863.8	347.15898	-8.1880246	347.16098	-8.1900042	9401	9442	7850	7892	347.16451	347.15314	-8.1937962	-8.1822511	0	-0.10425037	0.0010698511	0	0	79.632425	-0.028939515	0.60916734	1	2	1	0
S1677	J230848.224-081022.23	280	0	0	9269.81	7926.39	9269.77	7926.41	347.20093	-8.1728423	347.20094	-8.1728363	9261	9279	7918	7935	347.20337	347.19838	-8.1751493	-8.1704765	0	4.361906	0.055019405	0	0	79.632425	-0.0025341756	0.11737351	1	2	1	0
S1678	J230846.768-080949.34	271	0	0	9291.69	7959.64	9291.59	7959.54	347.19487	-8.1637057	347.19489	-8.1637348	9282	9301	7951	7968	347.19755	347.19229	-8.1660813	-8.1614082	0	3.6405458	0.045804624	0	0	79.632425	-0.0031513436	0.10922412	1	2	1	0
S1679	J230844.992-080926.78	232	0	0	9318.38	7982.44	9318.44	7982.63	347.18747	-8.1574386	347.18745	-8.1573865	9310	9327	7975	7990	347.18979	347.18508	-8.1594837	-8.1553603	0	2.3144087	0.030611889	0	0	79.632425	-0.00328967	0.088076374	2	2	1	0
S1680	J230823.802-080814.98	296	0	0	9636.65	8054.78	9636.47	8054.62	347.09918	-8.1374939	347.09923	-8.1375359	9627	9646	8046	8064	347.10185	347.09658	-8.1399071	-8.1349582	0	3.482947	0.043408729	0	0	79.632425	-0.0064625016	0.08342111	1	2	1	0
S1681	J230751.209-081333.86	224	0	0	10125.7	7731.71	10125.7	7731.79	346.96337	-8.2260709	346.96336	-8.2260507	10118	10134	7724	7739	346.9655	346.96106	-8.2281925	-8.2240668	0	1.3970287	0.018067574	0	0	79.632425	-0.0073497574	0.068743528	2	2	1	0
S1682	J230804.321-081149.27	266	0	0	9928.95	7837.73	9928.91	7837.77	347.018	-8.1970196	347.01801	-8.1970092	9920	9938	7829	7846	347.02048	347.01549	-8.1994211	-8.1947461	0	2.7874772	0.036037028	0	0	79.632425	-0.0085804986	0.080752382	1	2	1	0
S1683	J230744.854-081149.91	140	0	0	10221.2	7836.71	10221.1	7836.74	346.93689	-8.1971963	346.93693	-8.1971885	10215	10227	7830	7843	346.93862	346.93529	-8.1990428	-8.1954677	0	0.4637572	0.0069838194	0	0	79.632425	-0.0035544476	0.043414347	2	2	1	0
S1684	J230804.058-081116.38	1297	0	0	9932.94	7871	9942.99	7868.96	347.01691	-8.1878821	347.01412	-8.1884371	9913	9954	7850	7892	347.02243	347.01107	-8.1936556	-8.1821065	0	-0.063478974	0.00094345905	0	0	79.632425	-0.038098125	0.39036222	1	2	1	0
S1685	J230757.057-080921.33	292	0	0	10038.2	7987.22	10038.2	7987.22	346.98774	-8.1559263	346.98773	-8.1559258	10029	10048	7978	7996	346.99029	346.98502	-8.1584606	-8.1535102	0	3.8036674	0.0477462	0	0	79.632425	-0.0029886189	0.091402968	1	2	1	0
S1686	J230714.727-081420.28	16	0	0	10673.3	7683.94	10673.3	7683.92	346.81136	-8.2389666	346.81137	-8.2389716	10672	10675	7682	7686	346.81173	346.8109	-8.2394994	-8.2383993	0	0.051341687	0.0036448359	0	0	79.632425	-0.0010098146	0.011234183	2	2	1	0
S1687	J230721.245-081327.70	29	0	0	10575.6	7737.28	10575.6	7737.26	346.83852	-8.2243613	346.83851	-8.2243665	10573	10578	7734	7740	346.83923	346.83784	-8.2252622	-8.223612	0	0.071269887	0.0028064786	0	0	79.632425	-0.0013924475	0.015975607	2	2	1	0
S1688	J230740.516-081308.16	216	0	0	10286.2	7757.48	10286.1	7757.33	346.91882	-8.2189344	346.91886	-8.2189753	10278	10294	7750	7765	346.9211	346.91667	-8.2209912	-8.216865	0	1.8505219	0.025188413	0	0	79.632425	-0.0032449807	0.077523059	2	2	1	0
S1689	J230738.924-081240.03	192	0	0	10310.2	7785.9	10310.1	7785.86	346.91218	-8.2111194	346.9122	-8.211128	10303	10317	7778	7793	346.91418	346.9103	-8.2132909	-8.2091655	0	1.2802298	0.01755411	0	0	79.632425	-0.0028182734	0.069290455	2	2	1	0
S1690	J230714.824-081214.31	107	0	0	10672.1	7811.34	10672.1	7811.27	346.81177	-8.203976	346.81177	-8.2039933	10669	10675	7802	7821	346.81262	346.81096	-8.2065417	-8.2013204	0	0.32521439	0.0039290818	0	0	79.632425	-0.0051609664	0.06392148	2	2	1	0
S1691	J230729.959-081115.69	1297	0	0	10444.9	7871	10443	7861.74	346.87483	-8.1876905	346.87536	-8.190235	10425	10466	7850	7892	346.88035	346.86899	-8.1934658	-8.1819129	0	0.18275418	0.00076473202	0	0	79.632425	-0.048745151	0.44861342	1	2	1	0
S1692	J230722.313-080824.37	205	0	0	10560	8044.07	10560	8044.16	346.84297	-8.1401039	346.84297	-8.1400791	10552	10568	8036	8052	346.84519	346.84076	-8.1423248	-8.1379232	0	1.2943283	0.017043579	0	0	79.632425	-0.002580848	0.070225937	2	2	1	0
S1693	J230727.142-080700.88	30	0	0	10487.6	8128.63	10487.6	8128.63	346.86309	-8.1169104	346.86309	-8.1169105	10485	10490	8126	8131	346.86382	346.86244	-8.1176348	-8.1162593	0	0.045545997	0.001825855	0	0	79.632425	-0.00044149361	0.0096170506	2	2	1	0
S1694	J230655.859-081114.82	1297	0	0	10956.9	7871	10950.7	7876	346.73274	-8.1874497	346.73447	-8.1860776	10937	10978	7850	7892	346.73827	346.72691	-8.193227	-8.1816701	0	-0.20751917	0.00077726803	0	0	79.632425	-0.047836559	0.4400071	1	2	1	0
S1695	J230641.674-080947.47	283	0	0	11170.1	7958.92	11170	7958.8	346.67364	-8.1631866	346.67367	-8.1632189	11161	11179	7950	7968	346.67616	346.67117	-8.1656412	-8.1606873	0	3.2053351	0.04022057	0	0	79.632425	-0.0052232852	0.092474069	1	2	1	0
S1696	J230637.887-080925.60	241	0	0	11227	7980.92	11227	7980.99	346.65786	-8.1571114	346.65785	-8.1570923	11218	11235	7973	7989	346.66036	346.65565	-8.1592921	-8.1548879	0	2.3824011	0.031478275	0	0	79.632425	-0.0049590432	0.081692927	1	2	1	0
S1697	J230604.463-081218.46	273	0	0	11728.4	7804.97	11728.5	7805.16	346.5186	-8.2051287	346.51857	-8.2050765	11720	11738	7796	7813	346.52093	346.51595	-8.2075982	-8.202917	0	3.9062325	0.049618717	0	0	79.632425	-0.0078015451	0.11499262	1	2	1	0
S1698	J230621.758-081113.78	1297	0	0	11468.9	7871	11466.6	7866.14	346.59066	-8.1871598	346.59129	-8.1884963	11449	11490	7850	7892	346.59618	346.58482	-8.192939	-8.1813781	0	-0.052251829	0.00085341389	0	0	79.632425	-0.035185231	0.49307399	1	2	1	0
S1699	J230625.013-080928.42	316	0	0	11420.3	7977.66	11420.3	7977.66	346.60422	-8.157895	346.60421	-8.1578927	11410	11431	7968	7987	346.60707	346.60126	-8.160553	-8.1553218	0	6.6661326	0.083177015	0	0	79.632425	-0.0054709669	0.1199464	1	2	1	0
S1700	J230547.655-081112.55	1297	0	0	11980.9	7871	11940.5	7880.47	346.44856	-8.1868207	346.4598	-8.1842479	11961	12002	7850	7892	346.45408	346.44273	-8.1926018	-8.1810371	0	-0.023380301	0.00096888695	0	0	79.632425	-0.023071364	0.4260216	1	2	1	0
S1701	J230543.404-081116.42	174	0	0	12044.8	7866.93	12044.8	7866.96	346.43085	-8.1878933	346.43083	-8.1878837	12037	12052	7860	7874	346.433	346.42884	-8.189801	-8.1859449	0	0.88773726	0.012578129	0	0	79.632425	-0.0031472513	0.057534854	2	2	1	0
S1702	J230543.292-081041.25	109	0	0	12046.5	7902.49	12046.5	7902.42	346.43038	-8.1781249	346.43038	-8.1781444	12042	12052	7897	7908	346.43164	346.42887	-8.1796351	-8.1766066	0	0.28846456	0.0046451143	0	0	79.632425	-0.001605106	0.036440318	2	2	1	0
S1703	J230559.281-080859.33	301	0	0	11806.7	8006.18	11806.7	8006.33	346.497	-8.1498127	346.49701	-8.1497701	11797	11816	7997	8015	346.4997	346.49444	-8.1523405	-8.1473838	0	5.2415878	0.066161975	0	0	79.632425	-0.0047432752	0.10035497	1	2	1	0
S1704	J230558.711-080723.87	93	0	0	11815.5	8102.7	11815.5	8102.7	346.49463	-8.1232969	346.49462	-8.1232976	11811	11820	8097	8108	346.49588	346.49339	-8.1248653	-8.1218379	0	0.21323645	0.0035658088	0	0	79.632425	-0.0018971035	0.032287188	2	2	1	0
S1705	J230540.988-080638.02	49	0	0	12081.8	8148.39	12081.8	8148.38	346.42078	-8.1105607	346.42077	-8.1105625	12078	12085	8145	8152	346.42183	346.41989	-8.1114939	-8.1095662	0	0.09285044	0.0025393574	0	0	79.632425	-0.0010537018	0.016641514	2	2	1	0
S1706	J230520.152-081349.18	329	0	0	12393.4	7711.47	12393.1	7711.65	346.33397	-8.2303276	346.33403	-8.2302784	12383	12403	7702	7721	346.33684	346.3313	-8.2329363	-8.227702	0	6.7841616	0.084674411	0	0	79.632425	-0.0032663026	0.11866746	1	2	1	0
S1707	J230518.036-081321.29	271	0	0	12425.2	7739.59	12425.1	7739.56	346.32515	-8.2225794	346.32519	-8.2225872	12416	12434	7731	7748	346.3277	346.32272	-8.2249452	-8.2202617	0	3.1580829	0.039921291	0	0	79.632425	-0.0025309635	0.096692974	1	2	1	0
S1708	J230513.403-081309.95	53	0	0	12494.8	7750.85	12494.8	7750.87	346.30585	-8.2194305	346.30585	-8.2194248	12491	12498	7747	7755	346.3069	346.30496	-8.2204907	-8.2182878	0	0.10182032	0.0025444117	0	0	79.632425	-0.0013516142	0.018923696	2	2	1	0
S1709	J230513.552-081111.16	1297	0	0	12492.9	7871	12489.9	7862.83	346.30646	-8.1864325	346.3073	-8.1886782	12473	12514	7850	7892	346.31198	346.30064	-8.1922155	-8.1806468	0	-0.061435234	0.00078113971	0	0	79.632425	-0.03787842	0.44281069	1	2	1	0
S1710	J230508.397-080731.01	296	0	0	12571	8093.41	12571.1	8093.46	346.28499	-8.125281	346.28496	-8.125267	12561	12581	8085	8102	346.28775	346.28222	-8.1275997	-8.1229141	0	4.2294758	0.052892029	0	0	79.632425	-0.0047955597	0.099667757	1	2	1	0
S1711	J230448.837-081342.15	59	0	0	12863.5	7717.15	12863.5	7717.15	346.20349	-8.2283753	346.20348	-8.2283774	12860	12867	7713	7721	346.20445	346.20251	-8.2295189	-8.2273155	0	0.11443092	0.0028009694	0	0	79.632425	-0.0014193816	0.018674549	2	2	1	0
S1712	J230439.446-081109.58	1297	0	0	13004.9	7871	12972.3	7905.65	346.16436	-8.1859951	346.17346	-8.1765063	12985	13026	7850	7892	346.16987	346.15853	-8.19178	-8.1802074	0	0.018518709	0.001237195	0	0	79.632425	-0.022790146	0.4516363	1	2	1	0
S1713	J230445.641-081107.79	284	0	0	12911.9	7873.12	12912	7873.12	346.19017	-8.1854961	346.19015	-8.1854941	12903	12921	7864	7882	346.19265	346.18767	-8.1880078	-8.1830481	0	4.0093882	0.051474161	0	0	79.632425	-0.0039553745	0.096629664	1	2	1	0
S1714	J230428.682-080822.59	47	0	0	13167.1	8039.34	13167.1	8039.34	346.11951	-8.1396096	346.11951	-8.1396103	13164	13171	8036	8043	346.12037	346.11843	-8.14053	-8.1386009	0	0.092354637	0.0025929883	0	0	79.632425	-0.0009391656	0.016568561	2	2	1	0
S1715	J230405.339-081107.83	1297	0	0	13516.9	7871	13497.1	7869.73	346.02225	-8.1855085	346.02776	-8.1858755	13497	13538	7850	7892	346.02776	346.01642	-8.1912953	-8.1797188	0	-0.040367192	0.00074105558	0	0	79.632425	-0.035905581	0.4827628	1	2	1	0
S1716	J230331.230-081105.90	1297	0	0	14028.9	7871	14043	7877	345.88012	-8.1849728	345.87622	-8.1833093	14009	14050	7850	7892	345.88563	345.8743	-8.1907615	-8.1791811	0	-0.046393986	0.0011007024	0	0	79.632425	-0.030645088	0.55176251	1	2	1	0
S1717	J230257.118-081103.80	1297	0	0	14540.9	7871	14543.9	7885.95	345.73799	-8.1843878	345.7372	-8.1802764	14521	14562	7850	7892	345.7435	345.73217	-8.1901785	-8.1785941	0	0.03524432	0.0015201676	0	0	79.632425	-0.031185209	0.5712408	1	2	1	0
S1718	J230250.258-080641.01	163	0	0	14645.1	8136.31	14645	8136.39	345.70941	-8.1113923	345.70943	-8.1113704	14638	14652	8130	8143	345.71136	345.70749	-8.1131348	-8.1095473	0	0.76332479	0.010690546	0	0	79.632425	-0.0036982346	0.060209331	2	2	1	0
S1719	J230212.113-081233.26	97	0	0	15215.9	7777.43	15215.9	7777.42	345.55047	-8.2092393	345.55047	-8.2092432	15211	15222	7773	7782	345.55183	345.54879	-8.2104634	-8.207977	0	0.27219637	0.0046631731	0	0	79.632425	-0.00038849638	0.036851978	2	2	1	0
S1720	J230223.004-081101.51	1297	0	0	15052.9	7871	15050.6	7866.98	345.59585	-8.1837537	345.5965	-8.1848612	15033	15074	7850	7892	345.60136	345.59003	-8.1895462	-8.177958	0	-0.0428411	0.00088295049	0	0	79.632425	-0.029366547	0.47284386	1	2	1	0
S1721	J230211.755-081007.27	159	0	0	15222	7925.05	15222	7924.92	345.54898	-8.1686874	345.54898	-8.1687235	15216	15229	7918	7932	345.55064	345.54705	-8.1706318	-8.1667695	0	0.76405421	0.011075716	0	0	79.632425	-0.0049630473	0.06056537	2	2	1	0
S1722	J230148.887-081059.05	1297	0	0	15564.9	7871	15521.8	7909.72	345.4537	-8.1830704	345.46573	-8.172493	15545	15586	7850	7892	345.4592	345.44788	-8.1888648	-8.1772726	0	-0.014297211	0.0011473956	0	0	79.632425	-0.030449818	0.54533394	1	2	1	0
S1723	J230111.585-081157.52	227	0	0	16124.4	7808.94	16124.5	7808.93	345.29827	-8.1993109	345.29824	-8.1993129	16117	16133	7801	7817	345.3003	345.29588	-8.2015034	-8.1970851	0	1.9475167	0.024761287	0	0	79.632425	-0.0026529648	0.09535342	2	2	1	0
