# Number of sources: 8064
# RA (deg), Dec (deg), I (Jy), Q (Jy), U (Jy), V (Jy), Ref. freq. (Hz), Spectral index, Rotation measure (rad/m^2), FWHM major (arcsec), FWHM minor (arcsec), Position angle (deg)
 345.713074,  -9.930766, 6.801004e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.927490,  -9.908540, 4.811485e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.880195e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.793518,  -9.805495, 9.212222e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.372784e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.462830,  -9.815898, 8.147613e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.379639,  -9.833405, 1.514615e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.479131e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.352966,  -9.780519, 4.629480e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.266439e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.121307,  -9.866916, 3.646197e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.589547e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.265503,  -9.891548, 9.908666e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.549072,  -9.824316, 2.059706e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.132826e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.947571,  -9.813488, 8.564692e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.671513e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.009613,  -9.810174, 5.887642e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.740345e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.063782,  -9.815288, 5.816514e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.370153e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.993713,  -9.858387, 2.670144e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.353631e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.536957,  -9.783124, 6.110398e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.420108e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.642487,  -9.824297, 1.097227e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.126131e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.972748,  -9.809674, 3.899199e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.395534e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.781311,  -9.899189, 3.309576e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.643524,  -9.895294, 6.893642e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.708335e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.534424,  -9.697001, 1.061569e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.013658e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.448669,  -9.777567, 8.797117e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.324759e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.254456,  -9.780624, 1.095628e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.015808,  -9.691196, 8.800364e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.194611,  -9.740195, 2.047487e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.588061e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.065125,  -9.770358, 5.331989e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.641754,  -9.760796, 4.170842e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.259340e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.517883,  -9.726513, 1.385255e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.372375,  -9.620432, 9.642041e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.087218e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.449829,  -9.688313, 7.477306e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.279510,  -9.712132, 2.507771e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.747056e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.888733,  -9.598002, 6.441140e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.686996e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.624359,  -9.671238, 2.227543e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.626624e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.698547,  -9.679483, 1.555889e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.464788e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.385315,  -9.698848, 6.731463e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.796434e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.181213,  -9.597152, 1.497071e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.548903e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.463470,  -9.669324, 8.731561e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.956147e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.398346,  -9.661817, 2.025738e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.016356e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.696594,  -9.653592, 1.462654e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.333587e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.189819,  -9.584596, 5.195525e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.227509,  -9.615344, 4.733374e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.570678e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.435547,  -9.569468, 7.763472e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.470184,  -9.575381, 6.670767e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.018799e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.365601,  -9.635985, 3.288730e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.369812,  -9.636528, 1.447239e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.068464e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.621796,  -9.586328, 4.892752e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.420898,  -9.596448, 1.534849e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.381231e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.743530,  -9.616432, 4.271282e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.058319,  -9.593924, 2.926320e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.077683e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.002075,  -9.539423, 1.299341e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.362152,  -9.513761, 4.915344e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.430084,  -9.519263, 1.670603e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.116623e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.421692,  -9.566257, 1.604590e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.074694e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.282532,  -9.551416, 6.263511e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.075226,  -9.447301, 1.310938e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.114655,  -9.518085, 1.328079e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.327232e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.634552,  -9.511333, 4.248348e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.568712e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.674164,  -9.483400, 4.605508e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.700439,  -9.496507, 1.162009e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.288422,  -9.486300, 2.018713e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.139662e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.604797,  -9.508839, 3.000207e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.003344e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.408691,  -9.448034, 1.340031e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.566399e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.725189,  -9.391249, 2.055381e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.066278e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.609406,  -9.420568, 3.429722e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.965576,  -9.429639, 1.515905e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.818358e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.751984,  -9.499854, 2.193465e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.003424e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.835846,  -9.364283, 1.032294e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.181244,  -9.380998, 1.412609e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.008812e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.217621,  -9.349834, 7.669684e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.500562e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.703766,  -9.307217, 2.987942e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.832214,  -9.408317, 1.595955e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.350433,  -9.293945, 2.952810e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.981970e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.661682,  -9.392691, 7.005861e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-3.966527e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.802826,  -9.361988, 5.876488e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.133093e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.050720,  -9.324247, 1.282335e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.906061e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.672180,  -9.428635, 1.412735e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.974231e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.377869,  -9.362997, 5.272795e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.869507,  -9.327579, 1.434879e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.624781e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.640991,  -9.204571, 1.272309e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.962427e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.420807,  -9.278435, 8.480059e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.076110e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.343048,  -9.210097, 2.032251e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.782230e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.186646,  -9.220120, 7.874033e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.165182e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.700653,  -9.263639, 8.824456e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.940091e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.277954,  -9.291032, 2.823431e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.681967e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.247406,  -9.330615, 3.818765e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.527832,  -9.271299, 9.823785e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.092323e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.558167,  -9.181574, 1.024465e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.772833e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.686493,  -9.192455, 5.437179e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.229231e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.689087,  -9.255445, 7.206731e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.083588,  -9.218749, 1.283236e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.013245,  -9.258437, 7.547521e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.074585e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.923767,  -9.218356, 8.506612e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.897840e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.953644,  -9.091229, 2.569343e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.078544e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.977020,  -9.148848, 1.682968e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.165627e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.172638,  -9.129099, 1.915003e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.637787e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.185242,  -9.074641, 2.251314e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.111698e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.061249,  -9.145339, 3.804798e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.126773e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.025665,  -9.182194, 9.939183e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.611882e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.404572,  -9.189423, 1.307254e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.792828e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.702026,  -9.172532, 1.321018e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.901831e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.662323,  -9.097415, 1.069736e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.301859e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.396729,  -9.208736, 3.893632e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.609009,  -9.097719, 1.622337e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.084386e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.137604,  -9.041258, 3.119515e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.644114e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.820129,  -9.097404, 1.172541e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 346.122772,  -9.064448, 2.105338e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.262971e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.099487,  -9.085582, 6.046869e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.286407,  -9.081284, 4.451627e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.454651,  -9.009914, 1.149311e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.763123,  -8.973951, 1.656262e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.902921e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.956177,  -9.048914, 3.604102e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.021690e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.349060,  -9.018044, 8.764783e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.917603,  -9.002090, 5.184169e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.362896e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.715881,  -9.002721, 4.546219e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.890751e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.772827,  -8.980371, 2.888601e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.774735e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.963501,  -8.919631, 1.537663e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.135196e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.164429,  -8.962638, 4.730705e-03, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.421013e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.468628,  -8.943337, 1.487377e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.338989,  -8.950883, 1.662298e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-4.766636e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.504272,  -8.835006, 2.516688e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.005230e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.889648,  -8.891006, 6.589297e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.205629e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.523895,  -8.922079, 9.562289e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.875061,  -8.856191, 7.503369e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-2.699345e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.278168,  -8.928707, 1.657339e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-9.170470e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.730103,  -8.964278, 2.065407e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.773873e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.201843,  -8.965170, 8.791123e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.865631,  -8.890590, 1.042564e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.689250e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.453217,  -8.908407, 2.123867e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.412564e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.840759,  -8.765574, 1.006749e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.982649e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.521759,  -8.873928, 2.916914e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.751678,  -8.836061, 2.057132e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-5.828783e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 350.899536,  -8.693035, 2.908456e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.056064e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.146606,  -8.769855, 5.020500e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.850766e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 345.366394,  -8.841599, 9.013873e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.963409,  -8.831582, 1.102542e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.437708e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 347.977112,  -8.794627, 6.543365e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-7.453266e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 348.716675,  -8.783175, 6.628305e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.871399,  -8.720817, 1.465115e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-1.149009e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 349.737000,  -8.729666, 7.452635e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-6.541015e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
 344.207642,  -8.780882, 8.154234e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 1.510000e+08,-8.427709e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00,   0.000000
